286.35714285714283,0.0
169.88910891089108,0.0
365.45854145854145,0.0
324.0356788899901,0.0
299.8970297029703,0.0
222.69306930693068,0.0
281.72673267326735,0.0
272.8079207920792,0.0
314.5788423153693,0.0
307.27777777777777,284.47218446849604
276.5827552031715,283.4947457030989
268.42757242757244,293.348592054767
356.7841584158416,292.481153750497
275.4980392156863,287.62738978306663
317.05894105894106,289.3435809186637
233.9920634920635,290.47348033717697
247.36063936063937,287.0368710059142
402.8356435643564,300.0396432831419
406.45754245754244,309.2275132973592
423.5718533201189,320.8569208515934
313.5264735264735,324.5512926839236
313.75222993062437,329.0837584342288
301.2267732267732,323.5280199153219
264.380574826561,322.4162734764094
205.08514851485148,311.2188942220004
264.94350842418237,314.3140387152123
345.75824175824175,324.15379895497256
347.30297029702973,318.6005316282399
294.4792079207921,307.4026981745648
248.67294350842417,289.9128071933954
275.78443113772454,286.1386029545205
255.8821218074656,280.35159214220454
297.12687312687314,279.9416021322146
246.75520317145688,278.1790649667042
213.76223776223776,279.0467738914428
220.02797202797203,274.55522025182177
219.06349206349208,261.8857452823468
244.62737262737264,251.61818551538107
206.64420218037662,242.8346849413396
232.8951048951049,241.25690108000762
284.43564356435644,242.12202232267077
260.7450980392157,242.60831994584578
247.57605495583906,237.6532381287424
252.82717282717283,238.260435094314
227.42857142857142,239.62706846094738
260.57142857142856,243.68141411529305
221.33861386138614,243.90892629508238
218.06732673267328,241.25292170561247
205.56243756243757,241.1447452438186
216.92765113974232,239.54799986828235
194.62937062937064,230.56737257478372
238.1645193260654,228.30931470346871
216.95504495504497,225.2472137033893
216.4955044955045,221.61404687022247
223.92857142857142,221.26404687022244
225.3990099009901,217.74680500317862
274.95445544554457,223.10838916159446
253.84851485148513,226.68650797347567
255.2,231.65026421723186
270.8910891089109,237.04660801414875
221.96203796203795,239.77987474741548
260.3131813676908,241.99474095157802
257.4945054945055,246.0486870055241
256.808721506442,250.08000870661786
283.69912280701755,256.05706384446245
336.1918081918082,267.1363436735443
290.70366699702674,268.7112648286925
310.7932067932068,274.40573402286464
342.2257742257742,283.1083114454421
330.47124304267163,289.06632683881816
336.1918081918082,300.4893038617952
300.1942517343905,304.47741089846517
300.95351137487637,308.8233114865022
344.93557978196236,317.6359973140543
317.05894105894106,320.9719791392466
292.0594648166502,316.5587448017308
270.1333333333333,314.50171143536147
275.51683168316833,310.9740739243576
286.993006993007,305.4507972010809
190.37462834489594,291.4411357313033
265.4732673267327,284.3692816447957
276.8712871287129,282.036985184228
485.72227772227774,300.51386181896817
506.9735849056604,316.717662331338
379.9240759240759,323.00417581785143
361.56349206349205,329.9545785425356
344.5940594059406,337.4006511497964
379.12487512487513,347.761455493967
351.7145688800793,354.2336116826742
295.8336633663366,364.7795151848183
267.0921704658077,364.9414054987258
293.02597402597405,366.5568741884519
249.2947052947053,342.9141169456947
234.78571428571428,315.6953298837001
227.42857142857142,300.44577943414964
249.46679881070366,289.2361101088708
231.52847152847153,277.9295513211239
236.23762376237624,263.640826184874
276.3089108910891,256.100260385975
282.09390609390607,254.72628465873194
282.56888007928643,256.27395562007985
340.2917082917083,261.00052904665324
273.8941058941059,263.4604691065933
188.69155206286837,258.8510528843087
241.33201189296332,260.24139693074784
215.70722057368943,256.8654391070465
244.0436075322101,258.11695270742035
226.06193806193806,257.0993841373765
234.55302279484638,252.92379532775232
228.7952047952048,247.59392519788213
223.1921568627451,241.65625287622797
261.66897918731416,233.79397996578854
235.77075098814228,229.98164447519224
255.14285714285714,236.62677498319113
213.2118811881188,233.81476191270662
189.96203796203795,231.24024365154145
179.52824578790882,224.78870747711136
212.64950495049504,223.44746416596703
194.62937062937064,219.45509894941947
206.74386653581942,217.24996512348093
167.16039603960397,211.64678904116687
176.07920792079207,203.0878119145146
176.25098039215686,197.13583485491606
174.72475247524753,189.0940243881551
138.15445544554456,181.58828181389768
104.85544554455446,173.07762257214932
155.7962037962038,170.70441837297884
124.73339940535183,161.9128078184645
98.08316831683169,152.25818758721059
92.1029702970297,140.79409796333167
80.47058823529412,132.12511718290068
62.42330097087379,120.75952648790883
55.78252427184466,108.71268087587762
40.1822695035461,95.25843257870747
60.35294117647059,87.47828115180008
8.551781621171077,77.84791475946174
32.4,65.50829437984136
4.9875,53.53370443930616
41.576470588235296,47.883034666446534
3.2187134502923977,38.9946089817728
38.93228655544652,34.84077881378805
2.467289719626168,28.845177688663284
13.805501743510268,24.64747543582984
11.475977946967708,21.776846280172002
19.824361200694618,17.723988282594405
98.97324083250743,26.76613420372804
73.6,30.88613420372804
82.78811881188119,38.66619608491616
74.42136498516321,41.95068552460895
71.79008746355684,48.80782292593539
1.6689655172413793,45.08149082211488
76.53146853146853,52.48790870329911
84.05946481665015,59.51330501061311
44.723076923076924,62.83801490822403
115.75384615384615,72.43096340353918
43.46524064171123,66.88016338445956
104.29306930693069,69.94947031515264
113.66172106824926,73.03683054078944
89.94700686947988,74.5893947292211
67.72277227722772,74.18266321058819
65.57623762376238,80.57339042124029
128.67326732673268,85.7875703007667
116.48316831683168,89.02994065078487
114.62511457378552,96.02014441585571
130.02772277227723,97.44753207769882
116.71428571428571,104.7724365849563
130.02772277227723,107.34590193149093
156.32475247524752,111.61220507219075
94.20359281437126,112.0378636666799
84.14285714285714,113.67987215324283
10.886378737541529,108.21088626462074
170.41182266009852,112.38474179795733
96.16633663366336,110.35305862964051
71.06493506493507,105.99704067875545
87.26202158979392,101.72047056050712
66.95922330097088,96.74496431917564
80.47058823529412,91.78925086547733
79.68932038834951,84.12570765678753
71.15210991167811,81.82055936651822
43.68862275449102,77.77513592768159
49.237354085603116,81.61023346248776
59.5960396039604,70.52865515687395
31.714851485148515,64.08350664202247
59.5960396039604,62.936617095925
43.40769230769231,58.55118416771484
50.565434565434565,56.9118052941612
39.4995187680462,52.81469834743641
33.23495145631068,48.16926145423253
31.844660194174757,44.2385164824822
34.53203883495146,43.32285809052824
32.50693069306931,41.64981575127486
22.361538461538462,37.926365637032674
22.600583090379008,37.01493879755572
22.667935299714557,33.32212836713113
47.8600583090379,33.76736496726569
31.12166172106825,31.82298768282906
31.183349851337958,30.991370791158232
28.6993006993007,30.53780571545723
31.017821782178217,30.455121874257582
28.023300970873787,29.80424808784981
23.01308411214953,28.85486342975784
20.86558627264061,28.705268210868052
17.554537121906506,28.2006636140208
19.89818181818182,27.923688265867526
0.10244121611502172,23.14792655657524
127.88118811881188,32.82387919634961
496.65534465534466,79.37107867675027
593.6863136863137,135.86977997545156
518.483300589391,184.61632785617286
580.8063872255489,239.89463648164036
541.7542457542457,291.76875264585
568.4126984126984,346.5234638598558
657.2614770459082,410.4941578522559
30.554304837237602,411.5597701541616
389.35361216730035,450.48488724928
596.4195804195804,497.338726479357
583.5369261477045,506.0268846285929
563.3034825870647,502.988601518668
586.8531468531469,509.8255861450436
508.13492063492066,502.5584394859808
413.26211671612265,489.7092265821684
406.93333333333334,473.561290074232
422.05794205794206,450.04093657543535
473.26732673267327,494.312238764979
443.65348399246705,499.7422259474955
687.1658391261171,508.8168518181492
627.0544015825915,513.1685993616379
614.7532467532468,518.3135757782561
683.8841158841159,528.016672681353
534.1218781218781,530.6153684300486
605.986013986014,549.887758157038
587.0126829268293,567.8956931163875
656.5514485514485,591.3450437657382
622.0812685827552,606.2264379507463
633.0930693069307,625.1703964821926
566.7260138476755,613.1264139543484
673.7267326732673,617.7936470634162
654.3856143856144,621.7568838266529
643.3129770992366,617.6997699481649
635.897233201581,627.8773054561352
565.1637764932563,623.7950817068596
610.085914085914,626.102404822768
581.8264150943396,618.6299014770569
400.61923454367025,596.4836980731486
605.986013986014,593.772992541057
577.9202965708989,594.8924208133792
622.3856143856144,589.758308984614
584.1774349083896,582.7374910368915
640.1518481518482,582.4213781421527
567.2531280076997,575.5569676227644
510.34291377601585,570.0748813510405
611.4525474525475,570.2115446877038
551.8881118881119,567.2177143670809
